Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-05-29 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-05-29 18:00:00,Imported workout,3600,Leg Press,1,40.0,8.0,,,
2023-05-29 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-05-29 18:00:00,Imported workout,3600,Lat Pulldown (Cable),3,52.0,8.0,,,
2023-05-29 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-05-29 18:00:00,Imported workout,3600,Lat Pulldown (Cable),2,52.0,8.0,,,
2023-05-29 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-05-29 18:00:00,Imported workout,3600,Lat Pulldown (Cable),1,52.0,8.0,,,
2023-05-29 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),1,18.0,12.0,,,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),2,30.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),3,30.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),4,30.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),6,30.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),5,30.0,6.0,,,
2023-05-31 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),1,20.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),3,35.0,5.0,,,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),4,35.0,5.0,,,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),5,35.0,5.0,,,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),2,35.0,5.0,,,
2023-05-31 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,5,14.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,4,14.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,3,14.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,1,14.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,2,14.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Chest Dip,1,0.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Chest Dip,2,0.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Chest Dip,3,0.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,14.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),3,14.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),1,14.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,9.0,8.0,,,
2023-05-31 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-05-31 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,9.0,9.0,,,
2023-05-31 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,1,10.0,6.0,,,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,5,10.0,5.0,,,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,2,10.0,5.0,,,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,3,10.0,6.0,,,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,4,10.0,3.0,,,
2023-06-03 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),1,45.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),5,75.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),2,75.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),3,75.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),4,75.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Machine),2,45.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Machine),1,45.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Machine),3,45.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Cable),3,52.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Cable),2,52.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Cable),1,52.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Preacher Curl (Barbell),1,20.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Preacher Curl (Barbell),2,20.0,6.0,,,
2023-06-03 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Preacher Curl (Barbell),3,20.0,6.0,,,
2023-06-03 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Preacher Curl (Barbell),4,20.0,7.0,,,
2023-06-03 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),3,8.0,10.0,,,
2023-06-03 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,8.0,10.0,,,
2023-06-03 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,8.0,10.0,,,
2023-06-03 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),1,12.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),3,12.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-03 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),2,12.0,8.0,,,
2023-06-03 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),1,56.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),4,56.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),2,56.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),3,56.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),5,56.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),4,20.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),5,50.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),6,70.0,6.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),2,72.5,6.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),3,72.5,4.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),1,70.0,6.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),1,55.0,10.0,,,
2023-06-05 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),3,55.0,10.0,,,
2023-06-05 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),2,55.0,10.0,,,
2023-06-05 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Hack Squat,3,40.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Hack Squat,Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Hack Squat,2,40.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Hack Squat,Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Hack Squat,1,45.0,6.0,,,
2023-06-05 18:00:00,Imported workout,3600,Hack Squat,Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),3,14.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),2,14.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-05 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),1,14.0,8.0,,,
2023-06-05 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),1,20.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),2,60.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),7,80.0,5.0,,,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),3,80.0,5.0,,,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),4,80.0,5.0,,,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),5,80.0,4.0,,,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),6,80.0,4.0,,,
2023-06-07 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),6,14.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),1,20.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),2,20.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),3,20.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),4,20.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),5,20.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,5,0.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,3,0.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,4,0.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,2,0.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,1,0.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),1,66.0,10.0,,,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),2,73.0,10.0,,,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),3,73.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),4,73.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),5,73.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,8.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),5,8.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,8.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),3,8.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),4,8.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),4,18.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),1,18.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,18.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-06-07 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),3,18.0,8.0,,,
2023-06-07 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Pull Up,1,10.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Pull Up,2,10.0,6.0,,,
2023-06-09 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Pull Up,3,10.0,6.0,,,
2023-06-09 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Pull Up,4,10.0,4.0,,,
2023-06-09 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),6,40.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),2,80.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),3,80.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),4,90.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),5,90.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),1,90.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Seated Row (Machine),3,52.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,9.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,9.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Seated Row (Machine),1,52.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Seated Row (Machine),2,52.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),1,,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),2,,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),4,,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),3,,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),1,12.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),3,12.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-09 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),2,12.0,8.0,,,
2023-06-09 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),5,60.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),1,60.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),2,60.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),3,60.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),4,60.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),5,18.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),1,24.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),2,30.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),3,30.0,7.0,,,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),4,30.0,5.0,,,
2023-06-11 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Leg Press,3,35.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Leg Press,4,35.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Leg Press,2,35.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Leg Press,1,35.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),1,65.0,10.0,,,
2023-06-11 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),2,55.0,10.0,,,
2023-06-11 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),3,75.0,10.0,,,
